,0
561,0.028087537916750914
562,0.0424919131472331
563,0.04144516904888425
564,0.09629458886709946
565,-0.09008382389626776
566,0.01697375678062249
567,0.002966135927253883
568,-0.09248288937161968
569,0.12263894970041832
570,-0.018403620231540383
571,-0.10859611485215565
572,0.011271392135633614
573,-0.05714433699324759
574,-0.019162200887535376
575,-0.08917470773522913
576,-0.0007681725410194878
577,0.048315847664879986
578,0.09833717964758279
579,-0.011603034030451924
580,0.011844942466521213
581,0.0008966180420911926
582,-0.06854748363810692
583,0.06089302618531819
584,0.014491703883226265
585,0.02976455324671766
586,-0.055117687543590636
587,0.004708755168149928
588,0.0723248842582214
589,0.08422340843448067
590,0.008847902493062654
591,-0.0386875563633603
592,-0.03084442323672193
593,-0.09988248260805764
594,0.051750266889583105
595,0.04903457654103339
596,-0.028326499066549157
597,-0.019267251330682796
598,0.0911975294954878
599,0.1018242761603269
600,0.08715995259695816
601,-0.11885233694045048
602,-0.07357215971393131
603,0.01645133128331343
604,0.006725707084878977
605,0.0515223242004948
606,-0.06017621363708009
607,0.103357282793986
608,-0.0832276528507608
609,-0.06789290174763003
610,0.05705123367585638
611,-0.07681027042488811
612,0.0900388665416479
613,0.0878315133886111
614,-0.06634082775073205
615,0.024759308046351982
616,-0.05461833360101851
617,0.006354463378804118
618,0.016246982763560354
619,-0.07002793739170006
620,0.023026671482099095
621,-0.00722625057358667
622,-0.010273069040480809
623,-0.0015536784687705568
624,-0.03573902064891759
625,-0.005103544807045267
626,-0.04682702105989116
627,-0.07943050422886849
628,-0.06669009532282466
629,0.061292147979042345
630,0.07253182837736566
631,-0.08312891880009794
632,-0.09597721672381829
633,-0.05562125515845817
634,-0.022893531672919996
635,-0.0009130776304514957
636,-0.04943803012290694
637,0.004821056492464024
638,-0.04036058182420045
639,0.0537917345480773
640,-0.07086960908505575
641,-0.06240921472553343
642,-0.031602121168628414
643,-0.09136186494391278
644,0.009835827932760352
645,0.06928766199295627
646,-0.007133917562356805
647,0.09071037053151206
648,0.012750144564172528
649,0.1160746848499319
650,0.04371076607324556
651,-0.022074779677871078
652,0.09337681551403008
653,-0.05332517835225151
654,-0.06185366659461558
655,0.03226077405087726
656,0.08882213635559986
657,-0.003044211225436371
658,-0.05695573766079609
659,-0.008231220707130489
660,0.019660632373002626
661,-0.01951857356497631
662,-0.05207292561957819
663,0.0967248716523362
664,-0.028503366171584152
665,-0.06881141416762789
666,-0.08274208852569853
667,-0.09278002616323847
668,0.026945140678994173
669,0.02616024750467061
670,-0.06595145415489907
671,-0.0003816817877440836
672,-0.09948761671980046
673,0.011622713323244223
674,-0.06473680689027934
675,0.04101906422076396
676,0.009699663149478146
677,0.016930997561157672
678,0.025629059652067923
679,-0.02579093994085768
680,-0.09887101923723575
681,-0.1048559102482668
682,0.05905360053536669
683,0.06513082879816535
684,-0.10914073554111181
685,-0.04229142138001845
686,0.062490543769086984
687,-0.03361099383835976
688,0.09931379445910947
689,-0.011977582730441663
690,-0.033743199358566546
691,0.10647882947650794
692,0.06549970116841577
693,0.07802260460817297
694,0.08456339934019887
695,-0.031794850685417195
696,0.012829222731066316
697,0.000848071994466755
698,0.09663609179697369
699,-0.08974642291274183
700,0.010865377612698485
701,0.04741193816097352
702,0.0803855597782924
703,-0.0011461059115441246
704,-0.05597292179693723
705,-0.008332651160753695
706,-0.013766792696274
707,-0.09190821576228435
708,-0.0456423181273868
709,0.09507199155754015
710,-0.008823597425528835
711,-0.036639747783438745
712,-0.08608348986361958
713,-0.01672991511252831
714,-0.051501291034782876
715,-0.01457224256657133
716,0.04741764764109106
717,0.07174070458948731
718,-0.08972247348611265
719,0.058430488992951064
720,-0.06464053378271109
721,-0.033952236136828406
722,0.05182034642271518
723,0.1062072879676216
724,-0.08755039962745471
725,0.09160339666878074
726,-0.060270286774401965
727,-0.05019516335383707
728,-0.002847687047114141
729,-0.03787468570152712
730,-0.05684179034716025
731,0.0499884151574072
732,0.04657049117432514
733,0.026634093093241946
734,-0.033820019584870055
735,0.004698668465304558
736,0.07657951666333557
737,-0.0983789316929402
738,-0.05882651323263195
739,-0.011507807111244293
740,0.09002577921570708
741,-0.03528048060694758
742,0.09187635753416674
743,0.06822785842832592
744,0.005257079997174987
745,0.09214562825978431
746,0.08685287559760695
747,-0.050865463910602066
748,-0.003222002847711454
749,-0.0038260321309118864
750,0.08293604917782603
751,-0.08955248486133961
752,-0.04800522408639244
753,0.043317968628567925
754,-0.07742183892076256
755,0.06675697174027481
756,0.08237594501220848
757,0.011511770409273842
758,0.011240358210081043
759,-0.05153442467344757
760,0.013914807032919033
761,-0.03259356007083363
762,0.08212246742455763
763,-0.09002889741378726
764,0.039445519978523864
765,-0.09187546642962377
766,-0.012723717964817978
767,0.11352888890777706
768,-0.11378367102327089
769,0.13414430824307472
770,0.037392014246835546
771,-0.09273713459986288
772,0.06260246689436182
773,-0.02245579516276698
774,0.0037643930886037897
775,-0.005346278366791872
776,-0.09531856248312566
777,0.012554789505136131
778,-0.07165388677358309
779,-0.10142775749913321
780,-0.0628067743466609
781,-0.04275806668104386
782,-0.11322091463468843
783,0.05065411850646539
784,-0.06210860108429419
785,0.0565662285054159
786,0.0635729654252055
787,0.052670042528237225
788,-0.07444770593421612
789,-0.016171199754523052
790,-0.03036764988286445
791,-0.03449779946634675
792,-0.10631167660052593
793,0.00518171172601176
794,-0.06770023843608716
795,0.04599661010491572
796,-0.021535615128388842
797,0.10735849540289247
798,0.04818088747843002
799,-0.05071526369111211
800,-0.028362815309232976
801,0.11661896462458433
802,0.0320894573823896
803,0.04831605034645473
804,-0.06009599993151622
805,0.0160473421594606
806,0.03203208443409352
807,0.05638233860683819
808,-0.010853780044567433
809,-0.0973303742737916
810,0.043769751791259505
811,0.004920143499874838
812,-0.013757008555603542
813,0.019884160429365083
814,0.08387193833783609
815,0.001909925206022053
816,-0.008348646404785895
817,-0.07356445712207359
818,0.05484028588074493
819,0.013876689823185143
820,0.03529081770210129
821,-0.064962850257998
822,-0.028843524359208148
823,-0.06233694281803749
824,-0.015890831924179023
825,-0.010194080643614767
826,-0.07997498166088673
827,0.11648450500232126
828,-0.05449182502486227
829,-0.09212127369824283
830,0.09211729083140989
831,0.08617916030394501
832,0.0973926809534782
833,0.05178679279956315
834,-0.025510487279522702
835,-0.11442296731757394
836,0.06882864443447807
837,-0.11289292439639266
838,-0.030281316784414713
839,0.1194234895603453
840,-0.09569093436596281
841,-0.11324385938722041
842,-0.10309061862753013
843,0.05437089491285717
844,0.000316373196242481
845,0.08739139565302911
846,-0.03625368063066252
847,-0.016712659320201634
848,-0.0662928559089043
849,0.027981747010883747
850,0.08263480150501532
851,0.037474009067042735
852,-0.005679041936482104
853,-0.03309408555983843
854,-0.10509143558880409
855,0.057495479504484304
856,-0.11480377014091421
857,-0.04428092342013583
858,-0.05419316507385733
859,-0.11064428198131003
860,-0.08691438740393756
861,-0.07932609586510327
862,0.03210979605717303
863,0.08782280551113139
864,0.10202103399582702
865,-0.025117525471483926
866,0.024844636756019754
867,0.11633657933048487
868,-0.09980904061520302
869,0.020526559171707193
870,0.08415256621209384
871,-0.011104084686610114
872,0.0785042571669167
873,0.10134679348821221
874,0.07049869267719379
875,0.006725346078603435
876,-0.0017377583296655193
877,0.0384598302162528
878,0.06240008376327038
879,0.06751823832655457
880,0.05645244019201413
881,0.07986054667612841
882,0.02810220361233555
883,-0.0929012159661433
884,0.0020317329638383334
885,-0.055108407973697066
886,-0.06514252921650698
887,-0.03524082484483758
888,0.03081864760003597
889,-0.035324133506573936
890,0.06416615994468883
891,0.08142791366559984
892,-0.057646152364424025
893,-0.05739181332698623
894,0.005687397503211026
895,0.04514062626535918
896,0.020150320630915732
897,-0.061926643188264574
898,-0.007940347730774941
899,-0.07768350502268147
900,-0.08688058903055952
901,-0.02087752643196346
902,-0.023112562409133734
903,0.03269929341104657
904,-0.10027870241800589
905,-0.1051507954589011
906,0.06742570239999382
907,-0.02731693204213592
908,-0.05125258550643625
909,-0.0866816089200022
910,-0.1083315139909074
911,-0.10834470307367457
912,0.05758520795814353
913,0.03395299295528749
914,-0.03958263417472566
915,-0.0732608597885823
916,0.04167835636864938
917,-0.08132906711221619
918,-0.007990455118046049
919,0.09555019395967175
920,0.10418413526605542
921,-0.11210501373036906
922,0.10209703479299438
923,-0.08101300995724037
924,-0.007373702188398969
925,-0.10393879893294386
926,-0.013541641168375805
927,0.11778392800638267
928,0.014996051326510199
929,0.0329743479841104
930,0.06982891844348466
931,0.025953128372585153
932,-0.09449916525313852
933,-0.098410601600268
934,-0.014793139826801692
935,0.015387610245873677
936,-0.09011918858824441
937,-0.055539311902603944
938,-0.017154001007432407
939,0.04128889888747127
940,0.009946157160998321
941,-0.030186291218311255
942,-0.06535518601912313
943,-0.02962769023969341
944,0.09123196782404468
945,0.022307397798720187
946,-0.06667474238214745
947,-0.019644257905884765
948,-0.0037969420680937574
949,0.059824748036014
950,-0.030052432545328522
951,0.032694201029677426
952,-0.0027693282798219175
953,0.04593492565765522
954,-0.028428452804114542
955,-0.015011006415086072
956,0.06902173833547312
957,0.0017935352694267222
958,-0.00831614591616504
959,0.01566879305167224
960,0.06787249909300487
961,-0.07641562438128019
962,0.10123141682424655
963,0.10100220087972746
964,-0.0835258490951113
965,0.013860688394345727
966,-0.029295304584439154
967,-0.07254191244670863
968,0.09818548468097334
969,0.06440885917191269
970,0.013564878708595525
971,-0.09275984080555115
972,0.013964488893891012
973,-0.04967607150471557
974,-0.07270630620799101
975,-0.05696997465359803
976,-0.0939687114635467
977,-0.021788278368057325
978,0.10087901084361546
979,-0.057463130451441996
980,0.09174361304193172
981,-0.09491037629046675
982,0.00010225061260438595
983,0.0903139818667475
984,0.03779170487737007
985,0.07255775104309405
986,0.049798971318595606
987,-0.09082009899358441
988,0.08483924151276202
989,-0.07756139600304404
990,-0.01604009981277482
991,0.02403787386133779
992,-0.003307909171506378
993,0.08057131439027918
994,-0.07002922038932746
995,-0.09200895580252383
996,-0.11111885063694238
997,-0.028394678070105577
998,0.031371575846836725
999,-0.10331118535998395
1000,-0.0510588203455358
1001,-0.007674284173894518
1002,-0.02625043272862984
1003,-0.022932408630113033
1004,-0.09110467923197775
1005,0.03969835945115723
1006,-0.08560338713237627
1007,-0.050981154879153966
1008,-0.0233918426600535
1009,0.00859283492059443
1010,0.08394399274888502
1011,0.10676521259206191
1012,-0.098204329901481
1013,0.08818766406728076
1014,-0.05907596773357369
1015,-0.0005690099021161976
1016,0.05142618901788685
1017,-0.00432253489558494
1018,-0.05507249971647927
1019,-0.006708916258082991
1020,-0.010634714664302403
1021,0.05055979662404419
1022,0.037973415390100955
1023,-0.07322902897113233
1024,-0.07429660908856914
1025,0.014849053695269608
1026,0.09876191770501994
1027,0.07814453142251003
1028,0.01667544882379941
1029,0.055952638242975646
1030,0.012989001034222238
1031,-0.0030036557338596922
1032,-0.10603109703830542
1033,-0.04954691181431033
1034,-0.06095132920736532
1035,-0.03408922505757116
1036,-0.10782603140241796
1037,-0.039887175652932504
1038,-0.08290643564068441
1039,0.05299909379609421
1040,-0.006608010870280008
1041,0.08330604110788009
1042,-0.09194264732154778
1043,0.0015856109183034805
1044,-0.010561420940425212
1045,-0.027442512500070293
1046,0.04907264306154713
1047,0.03613735666981624
1048,-0.0020962393076848027
1049,0.0882676351588287
1050,-0.024603629830747945
1051,0.10377917773844923
1052,-0.034068190940100954
1053,-0.010026099456958931
1054,-0.027666535534502157
1055,-0.07594260733705195
1056,0.019205991781355777
1057,0.06674828553190318
1058,0.07980913718236375
1059,0.08689107927032544
1060,-0.03142569673785638
1061,-0.047244712461909186
1062,0.05137709007730136
1063,-0.04106000409737228
1064,0.01365004524356244
1065,-0.049813536295242655
1066,-0.06300137001665816
1067,-0.08547978494197178
1068,0.01168045971057005
1069,-0.10855740891246629
1070,0.06831025358740767
1071,-0.03669071881707851
1072,0.09809473196586259
1073,0.005872228399537471
1074,0.0331596491829923
1075,0.08817013754992695
1076,-0.05942127447584191
1077,-0.04543164067711695
1078,-0.06482449471645947
1079,-0.017582601477817452
1080,0.08165687966494464
1081,-0.08960673439382871
1082,-0.00357024196814331
1083,0.041088896848408496
1084,0.08058997994450369
1085,0.07354222370628985
1086,0.05572281800069219
1087,-0.023835974111556642
1088,0.06774217960974219
1089,-0.04828533864855861
1090,0.013258648913042879
1091,-0.04933032946550875
1092,0.0539313764163761
1093,-0.04943237601806713
1094,0.03967886962500354
1095,-0.04117544386417092
1096,-0.021278287080954267
1097,-0.08709093874465632
1098,0.09488597900029681
1099,-0.10757589527657872
1100,-0.023369902776971485
1101,-0.049108695877107734
1102,-0.03687258722125524
1103,-0.010151572989096426
1104,-0.018610978432588802
1105,-0.08786159868715444
1106,0.03658006844407721
1107,-0.07706983457120967
1108,-0.09704567825419805
1109,-0.06753400025610952
1110,-0.10572359879053296
1111,-0.011655658066240037
1112,0.04327405968231064
1113,-0.08290610887386698
1114,0.013543438993926446
1115,-0.10034996733311156
1116,0.045335147568654886
1117,-0.03728453015861368
1118,0.008530589987581294
1119,-0.022315779141487285
1120,-0.018227834818735224
1121,-0.05738087681992502
1122,-0.09319635487188906
1123,0.1155384261907106
1124,-0.08554096541304022
1125,-0.0035690079439652613
1126,0.10015841725425996
1127,-0.08576863189078299
1128,-0.09380500831946531
1129,-0.10975690455672096
1130,-0.10295896232485821
1131,0.044027272243858356
1132,0.10439415686071295
1133,0.0734437175447109
1134,0.016443563273158247
1135,-0.08144275425483352
1136,-0.1319821895072626
1137,-0.059439680987434435
1138,0.03320101295584791
1139,-0.08426244114844705
1140,0.07969898739893207
1141,0.033821124620082514
1142,-0.05760916250325945
1143,-0.061430975022434935
1144,0.0451904506493913
1145,0.05764841062664106
1146,-0.06660369942364165
1147,-0.08517289385099008
1148,-0.00931258355745002
1149,-0.05845894457124508
1150,-0.00646172907124481
1151,0.06261864189940373
1152,-0.05863742959088711
1153,0.03365910367319461
1154,0.09081498037832984
1155,0.013016061007290622
1156,0.034706066438780964
1157,0.07700247062414348
1158,0.09332432359137585
1159,-0.09963259919096337
1160,0.024863132125920905
1161,0.02631942525074974
1162,-0.053702517946304484
1163,-0.009207527156318554
1164,0.0528339285736844
1165,0.11280289942916878
1166,0.04550020552727034
1167,-0.04976955908795736
1168,-0.09309452727908585
1169,-0.08248228000717073
1170,-0.05668216359773435
1171,0.0443189992565192
1172,-0.010076498921297887
1173,0.029256510150611308
1174,-0.04256073352635864
1175,0.05290516808832232
1176,0.0352534517475889
1177,0.08906973511723068
1178,0.005308667369482722
1179,0.09379908561184898
1180,0.018274109614768608
1181,0.08855034193781368
1182,-0.09428510018280692
1183,0.019953078796399275
1184,0.03896343284488589
1185,0.06873230462166122
1186,0.05391663151899562
1187,0.09192947639254025
1188,-0.016516760946252342
1189,-0.10493747126866024
1190,-0.10456265721227942
1191,-0.02703481046921746
1192,0.06178690450719491
1193,-0.0815135225642731
1194,0.05996622697624096
1195,0.016348587269954595
