,0
185,-0.055700935
186,0.10294901
187,-0.033771392
188,-0.02472503
189,-0.0852275
190,0.089359604
191,0.10800378
192,-0.06758364
193,0.035119265
194,-0.019117218
195,-0.080976814
196,0.047961235
197,0.05767238
198,0.08415041
199,0.03032991
200,-0.026891997
201,-0.10395166
202,-0.07439778
203,-0.047916103
204,0.09066115
205,0.029040193
206,-0.10950639
207,0.06438579
208,0.0008045769
209,0.08465453
210,0.09596225
211,-0.007291764
212,-0.08184495
213,0.0076186135
214,-0.093362
215,-0.014033446
216,-0.08591138
217,0.08748536
218,-0.045801915
219,-0.06190084
220,0.078471154
221,-0.08078946
222,-0.023594579
223,-0.010763491
224,0.052703504
225,-0.07700546
226,0.0886802
227,-0.036747433
228,0.049440816
229,0.10064966
230,-0.096485294
231,-0.039712097
232,-0.048188873
233,0.10176264
234,-0.07465229
235,0.1141093
236,-0.05939165
237,-0.024007183
238,-0.06415789
239,0.08954081
240,0.05157255
241,-0.1025304
242,-0.09555139
243,0.004672358
244,0.035930194
245,-0.08104645
246,-0.028755464
247,-0.060519148
248,-0.08785793
249,0.04800331
250,-0.070828944
251,-0.036293782
252,0.029786197
253,-0.0136681385
254,0.106027186
255,-0.0036036437
256,-0.03073587
257,0.083717406
258,-0.07580535
259,0.08182213
260,0.10465706
261,-0.08336468
262,0.10360797
263,0.01633059
264,-0.08050102
265,-0.025284205
266,-0.025874617
267,0.01174726
268,0.061326385
269,0.08957323
270,0.043861944
271,0.043871474
272,-0.011388211
273,0.027328905
274,-0.09538342
275,-0.06971268
276,-0.050967984
277,0.014652229
278,-0.036642816
279,-0.045177445
280,0.02600337
281,-0.09757678
282,-0.09696445
283,0.101380296
284,-0.034992784
285,0.001497291
286,0.08072833
287,0.03269171
288,-0.06355293
289,-0.027592143
290,0.056073148
291,-0.08132961
292,-0.08577107
293,-0.0841798
294,-0.04220187
295,0.08078809
296,0.043930333
297,0.038738936
298,-0.09110836
299,-0.052893866
300,-0.013281844
301,-0.109400205
302,-0.0587937
303,0.003897469
304,-0.002488805
305,-0.07652184
306,-0.07310163
307,0.08751717
308,-0.058325153
309,-0.056289546
310,0.076665305
311,0.08205079
312,-0.05458882
313,0.00189695
314,0.065244064
315,-0.06558665
316,0.021746268
317,-0.036583617
318,-0.043036137
319,0.077422775
320,-0.049774017
321,-0.0559527
322,0.10179396
323,0.09219994
324,-0.09864811
325,0.010333734
326,0.026735852
327,-0.075671345
328,-0.05341718
329,-0.023546932
330,-0.09463474
331,0.008688167
332,-0.037369333
333,0.093472965
334,-0.004957767
335,0.07786164
336,-0.07619337
337,-0.04946545
338,0.06914661
339,0.027326003
340,0.10178725
341,-0.10153423
342,0.04684903
343,-0.06294805
344,-0.07762538
345,0.045074258
346,-0.02743772
347,-0.09679834
348,-0.10624684
349,-0.061287854
350,0.103327334
351,0.08791701
352,0.03596916
353,0.07903764
354,-0.028991982
355,-0.06256387
356,-0.11086652
357,-0.03969405
358,0.055888023
359,-0.10386045
360,-0.087948
361,-0.022353735
362,-0.068825044
363,0.044113196
364,0.07324952
365,-0.02322024
366,0.04302764
367,0.07080578
368,-0.040187836
369,-0.04835107
370,-0.022383345
371,-0.015054365
372,-0.062944196
373,0.09182758
374,-0.07620668
375,-0.03657653
376,0.09497971
377,-0.047718987
378,0.017351227
379,0.0047307583
380,-0.029434545
381,-0.10000966
382,0.015199244
383,-0.074708164
384,0.054658007
385,0.09860278
386,-0.114893936
387,-0.06935504
388,-0.018780546
389,0.075692415
390,-0.08149736
391,-0.033666845
392,-0.0042703347
393,0.11172897
394,0.13403124
395,-0.071211435
396,-0.008581174
397,0.052277014
398,-0.06308115
399,-0.05003764
400,-0.045525867
401,0.010509485
402,0.038489
403,0.05502522
404,-0.04003345
405,-0.065204404
406,-0.007816957
407,-0.039159708
408,-0.06801054
409,-0.07021277
410,-0.045440726
411,-0.022423813
412,-0.03899865
413,0.08418689
414,0.038150296
415,-0.0523157
416,-0.053676147
417,0.08910401
418,0.049776245
419,-0.08003012
420,0.09018998
421,-0.06563749
422,0.030494416
423,-0.059605777
424,-0.090859324
425,-0.01114261
426,-0.060480133
427,-0.022517167
428,0.0056328033
429,0.021077182
430,-0.04665483
431,-0.05869888
432,0.012340367
433,0.09700377
434,-0.088001914
435,-0.08476569
436,-0.0444363
437,0.09844979
438,-0.044914395
439,-0.016934134
440,-0.0036829857
441,0.0025544674
442,-0.105881006
443,0.0686183
444,-0.07546009
445,-0.039436467
446,-0.041411888
447,0.09235173
448,0.146238
449,0.025734836
450,-0.026375452
451,-0.0911114
452,0.08133541
453,0.097397566
454,0.06935324
455,-0.07922123
456,-0.10753483
457,0.023239173
458,-0.05594555
459,-0.008702089
460,-0.05468479
461,-0.093665615
462,-0.017037295
463,0.028140832
464,0.07665619
465,0.009787941
466,-0.11262173
467,0.0478553
468,-0.015525411
469,0.022366105
470,0.018349573
471,0.017833298
472,0.08676068
473,0.10112214
474,-0.01923463
475,0.102863334
476,0.039552342
477,0.031107044
478,-0.085362606
479,0.106633455
480,-0.08593463
481,-0.1092841
482,-0.00959076
483,-0.03658699
484,-0.026883444
485,-0.02010971
486,-0.020939972
487,0.00069927494
488,-0.024228029
489,0.06882696
490,-0.05190164
491,-0.018002639
492,-0.03442336
493,0.10012414
494,-0.081512876
495,0.09432669
496,-0.0821936
497,0.07506026
498,0.079186216
499,0.03808373
500,0.090957984
501,0.0005175714
502,0.061384965
503,-0.08252978
504,-0.062089875
505,-0.105648845
506,-0.07456573
507,0.072969556
508,-0.0064700497
509,0.05858372
510,0.019125365
511,-0.04031405
512,-0.087565556
513,0.04973682
514,0.019448515
515,0.017470641
516,-0.011561548
517,0.005710198
518,-0.06035009
519,-0.100323096
520,0.1034061
521,0.0029806313
522,-0.107824184
523,0.06856986
524,-0.0036315145
525,0.051079128
526,-0.066414885
527,-0.020853363
528,0.039404877
529,-0.0127014145
530,-0.0059382604
531,0.014235816
532,0.031902265
533,0.02356194
534,0.08352999
535,0.0390882
536,-0.11741872
537,-0.10833448
538,-0.033175062
539,0.11538581
540,0.10211674
541,0.0960094
542,-0.006259117
543,0.027030041
544,-0.008814695
545,0.05575511
546,0.040310778
547,0.007969728
548,-0.03280786
549,-0.08165695
550,0.050377272
551,-0.064836234
552,-0.058285296
553,-0.0425666
554,-0.074053876
555,-0.049380764
556,-0.017699093
557,0.080423735
558,0.027920425
559,0.0690143
560,-0.030315243
561,-0.0072699683
562,0.009245999
563,-0.06730404
564,-0.012945973
565,-0.10964389
566,0.08414812
567,0.09353565
568,0.06328818
569,0.08876127
570,0.06113085
571,-0.0021904344
572,-0.07531349
573,-0.012263142
574,-0.055742823
575,-0.012684271
576,-0.02617383
577,-0.027492536
578,0.0012617114
579,0.06495302
580,0.05512342
581,-0.09578827
582,-0.005246864
583,-0.09752872
584,-0.04587923
585,-0.044391014
586,0.023030607
587,0.031369917
588,-0.074641444
589,0.03423623
590,0.057377204
591,-0.07465552
592,-0.080048986
593,-0.04956776
594,0.051447198
595,-0.081576295
596,0.014846841
597,0.038827546
598,0.0154778445
599,0.079868756
600,0.082464896
601,0.0019729093
602,0.10977836
603,-0.05007384
604,0.038244218
605,-0.007235595
606,-0.10948845
607,0.089145504
608,0.03518378
609,-0.082462035
610,-0.090237096
611,0.08804285
612,-0.04026063
613,0.11106338
614,-0.060373418
615,-0.043403275
616,0.036839537
617,0.10573227
618,-0.054790746
619,0.016942384
620,0.1046296
621,0.0700216
622,-0.07013427
623,-0.055962246
624,0.10514842
625,0.017635422
626,-0.11334467
627,-0.03954907
628,-0.05857788
629,-0.042794112
630,-0.06990708
631,0.0009255042
632,0.07388734
633,-0.09594458
634,0.007727137
635,-0.08449541
636,-0.039534863
637,0.102037475
638,-0.05774066
639,0.0713015
640,-0.05056479
641,0.104908384
642,0.0070710042
643,-0.08166742
644,-0.06971822
645,-0.07523647
646,0.02149852
647,-0.07686527
648,-0.06981206
649,-0.07133072
650,0.03042131
651,-0.09021874
652,0.039547965
653,0.06658562
654,0.01746737
655,0.014348727
656,-0.018189777
657,0.0050975443
658,-0.063467614
659,-0.085433476
660,-0.10145845
661,0.09757768
662,-0.0118643185
663,0.07382012
664,-0.09943795
665,-0.08752016
666,-0.042158667
667,0.0052645574
668,-0.05237128
669,-0.0496664
670,0.07846565
671,-0.037462495
672,-0.08395563
673,0.021533087
674,-0.0819539
675,0.025672983
676,-0.091858946
677,-0.0014403444
678,-0.03645084
679,-0.12520273
680,0.07593677
681,0.090587616
682,-0.0456568
683,0.10517687
684,-0.032943927
685,-0.0135159055
686,-0.037975036
687,0.02779516
688,-0.08095416
689,0.028273847
690,-0.086107835
691,0.053905472
692,-0.08595793
693,0.06782769
694,-0.012176819
695,0.03349301
696,0.10409918
697,-0.061740596
698,0.017017812
699,0.061639573
700,0.05218064
701,-0.064802125
702,-0.09412044
703,-0.07239498
704,-0.097187124
705,-0.066116355
706,-0.01418251
707,-0.0027300734
708,0.036908597
709,0.0724393
710,0.06687169
711,0.050775208
712,0.03408523
713,0.04546269
714,-0.09397206
715,0.05349811
716,-0.0013498818
717,0.016707664
718,-0.085840076
719,-0.021691415
720,0.090445906
721,0.04702247
722,0.05819087
723,0.08271315
724,-0.09098204
725,-0.10247879
726,0.059291743
727,-0.047101144
728,0.02941135
729,0.0033070561
730,-0.04328143
731,0.042869143
732,0.074948646
733,0.004059244
734,-0.046979204
735,0.09781017
736,0.012868333
737,-0.0438537
738,-0.004524134
739,0.07900661
740,0.08710461
741,-0.07552112
742,-0.06375185
743,0.046580285
744,0.06892815
745,0.06365518
746,0.070357375
747,-0.08618253
748,0.02801717
749,0.07302274
750,0.059233766
751,-0.047489885
752,0.09747869
753,-0.012654823
754,0.047941852
755,-0.00020922534
756,-0.07174803
757,0.041457735
758,0.046488706
759,-0.022389177
760,0.073421106
761,-0.018413365
762,-0.00688513
763,-0.09334005
764,-0.03654555
765,0.0046947314
766,0.08102825
767,0.10663593
768,-0.09810632
769,-0.073472
770,0.030260975
771,0.026416669
772,0.08877361
773,-0.065488786
774,-0.023397308
775,-0.0756657
776,-0.06907941
777,0.09777565
778,0.085632935
779,0.056578908
780,0.049585447
781,-0.02741569
782,0.09547891
783,0.061294828
784,-0.02696015
785,-0.10970315
786,-0.0023224354
787,0.11395357
788,0.1021163
789,-0.0015525132
790,-0.01668174
791,-0.06358597
792,-0.06243957
793,0.03222368
794,-0.06929575
795,0.07087666
796,0.0859019
797,-0.05525599
798,-0.056842156
799,-0.08787412
800,0.09911646
801,0.026206344
802,-0.07194402
803,-0.077254646
804,-0.012935574
805,0.0023101196
806,-0.10320848
807,-0.02764732
808,-0.06633215
809,0.0033477927
810,0.041173954
811,-0.027422706
812,-0.030235725
813,-0.00089511415
814,-0.06857142
815,0.08035562
816,0.028684678
817,0.092138745
818,-0.05776369
819,0.017512552
820,0.02928468
821,0.037776433
822,-0.04140127
823,0.030866977
824,-0.0914634
825,-0.052115254
826,-0.10457305
827,0.08372426
828,0.002534694
829,-0.08489242
830,-0.07746932
831,-0.07040529
832,0.029246926
833,0.11127976
834,-0.078300476
835,-0.027791735
836,-0.0807876
837,0.05717394
838,-0.051988285
839,0.049493097
840,0.07775952
841,0.03997082
842,-0.04997448
843,-0.0446739
844,0.0434056
845,-0.07841736
846,0.018708589
847,0.09811498
848,-0.033620927
849,0.0014315248
850,-0.067722544
851,-0.09775457
852,-0.03698511
853,-0.050122134
854,-0.05026807
855,0.08787742
856,-0.09690481
857,-0.015463235
858,-0.08716021
859,0.0070661283
860,-0.017182212
861,0.022941047
862,0.09241893
863,0.06865731
864,-0.025883868
865,-0.046872653
866,-0.031263947
867,0.10979065
868,0.12684746
869,0.03569962
870,0.010680048
871,-0.05773091
872,-0.07802176
873,0.024491085
874,-0.067010134
875,-0.07143359
876,0.120248996
877,0.030689014
878,-0.033130772
879,0.06800633
880,0.03542333
881,-0.0023700816
882,-0.08062081
883,-0.019874921
884,0.06877903
885,-0.04718132
886,0.062312465
887,0.11252594
888,-0.001476198
889,0.08691797
890,-0.032552697
891,-0.06478939
892,0.06417258
893,0.07062577
894,0.051100776
895,-0.0616898
896,0.0881605
897,-0.06654859
898,0.025051681
899,-0.0055858456
900,-0.02203728
901,0.0633867
902,-0.072978996
903,-0.02754595
904,0.022841271
905,-0.04340926
906,0.0031658341
907,0.10527352
908,-0.056660317
909,0.07920926
910,0.07110145
911,0.07338666
912,-0.116442114
913,-0.012232149
914,0.047664996
915,0.04549594
916,0.06771497
917,0.023907237
918,-0.00086405873
919,0.08520382
920,-0.007521695
921,0.062927954
922,-0.028126916
923,-0.010650177
924,0.035656735
925,-0.01445156
926,-0.0036527154
927,0.051432278
928,-0.11192177
929,0.09865156
930,-0.06914728
931,-0.08064553
932,0.08772971
933,0.08997495
934,-0.052691765
935,0.056715958
936,-0.0075145047
937,0.041490756
938,-0.082582936
939,0.09973268
940,0.07791939
941,0.032790966
942,0.078556105
943,-0.024559414
944,-0.088789135
945,-0.08207245
946,0.112578906
947,0.07717377
948,0.023888813
949,0.0325048
950,0.06822846
951,-0.10204088
952,-0.090530455
953,-0.031179614
954,0.08448183
955,-0.09616109
956,0.034086514
957,0.011810404
958,0.030509878
959,0.032954894
960,-0.08258404
961,0.07174501
962,-0.0530872
963,0.10737166
964,-0.054952927
965,0.009431522
966,0.11001496
967,-0.06587827
968,-0.113005765
969,0.050879527
970,-0.09542935
971,0.00033631886
972,-0.11250696
973,-0.0011354508
974,-0.0036269352
975,0.026036544
976,0.0870065
977,0.00863987
978,0.08824787
979,0.011158137
980,0.019520288
981,-0.1011646
982,0.10541125
983,0.0878893
984,0.024773387
985,0.035460334
986,-0.035302985
987,-0.051129766
988,-0.021736616
989,0.021092987
990,0.082449295
991,-0.096946806
992,0.087243676
993,0.06678958
994,-0.06026193
995,-0.03761248
996,-0.06734313
997,0.044961378
998,0.0055967383
999,-0.06653304
1000,-0.03555519
1001,-0.024300227
1002,-0.09844902
1003,-0.0970615
1004,0.07444541
1005,0.02714581
1006,-0.028138088
1007,-0.04320301
1008,0.021857735
1009,0.058667082
1010,-0.078155115
1011,-0.09292806
1012,-0.039936624
1013,-0.060173634
1014,-0.03457831
1015,-0.087289624
1016,0.0262857
1017,-0.044462413
1018,0.03383874
1019,-0.09568622
1020,0.08035628
1021,-0.06292793
1022,-0.051490374
1023,-0.049547236
1024,-0.091634914
1025,-0.051012494
1026,-0.050126646
1027,0.07547178
1028,0.021738801
1029,0.07753679
1030,0.063616484
1031,0.004763138
1032,-0.026618784
1033,0.03640116
1034,0.101388775
1035,0.05862058
1036,-0.058362704
1037,0.025603805
1038,0.03616142
1039,-0.09535602
1040,0.03265456
1041,-0.10448583
1042,0.04250612
1043,0.06624197
1044,-0.008049566
1045,-0.07545964
1046,0.067122996
1047,-0.034058057
1048,-0.039107688
1049,0.0019689093
1050,-0.030763516
1051,-0.039979596
1052,0.024297833
1053,-0.098066874
1054,0.010057827
1055,0.062068883
1056,-0.0209447
1057,0.10502262
1058,0.045238577
1059,0.09415158
1060,0.018525377
1061,-0.071652636
1062,-0.10130649
1063,0.10927471
1064,0.07138179
1065,-0.03250889
1066,0.041295122
1067,0.019519132
1068,-0.004139562
1069,-0.10946923
1070,0.04481715
1071,-0.08953879
1072,-0.039710492
1073,0.10174183
1074,0.10799189
1075,0.015493631
1076,0.028407704
1077,-0.09144291
1078,-0.0008910338
1079,0.04854249
1080,-0.079288006
1081,0.08605114
1082,-0.023959711
1083,0.06407678
1084,-0.058443412
1085,0.017771969
1086,-0.11567697
1087,0.008783467
1088,-0.07740232
1089,-0.082505606
1090,0.08440206
1091,0.10365293
1092,-0.1252939
1093,0.027290639
1094,0.05671541
1095,0.055685684
1096,0.034767155
1097,-0.0707882
1098,0.0035649678
1099,-0.015052498
1100,0.030140344
1101,-0.08867628
1102,-0.03394055
1103,0.05113578
1104,0.03672172
1105,-0.002675109
1106,-0.029124271
1107,-0.045773964
1108,0.09274099
1109,-0.04366946
1110,0.040367678
1111,0.02330416
1112,-0.033217218
1113,0.05871153
1114,-0.043989282
1115,-0.092901394
1116,-0.03491961
1117,0.091675214
1118,0.11911931
1119,0.05349607
1120,0.017943991
1121,0.022437042
1122,-0.07825365
1123,0.06409237
1124,0.006623106
1125,0.0819339
1126,0.037687626
1127,0.11271787
1128,0.10696481
1129,-0.12769839
1130,0.056987103
1131,-0.017634694
1132,0.031860042
1133,-0.00023915293
1134,0.075968474
1135,0.0909385
1136,0.0042293416
1137,-0.06763011
1138,-0.08531643
1139,-0.010990685
1140,-0.025167646
1141,-0.05452434
1142,0.0036981902
1143,-0.02570834
1144,0.027533535
1145,-0.03164791
1146,-0.0026975647
1147,-0.03315047
1148,-0.005967081
1149,-0.055636127
1150,0.08885603
1151,-0.10283166
1152,0.06854056
1153,-0.024762
1154,-0.09594932
1155,0.065394685
1156,-0.0043626754
1157,0.07804079
1158,-0.04409586
1159,0.08122477
1160,0.0047864383
1161,-0.107169375
1162,-0.06718678
1163,-0.052966613
1164,0.03693661
1165,0.04163963
1166,-0.106381595
1167,0.046642732
1168,-0.04353079
1169,-0.09879592
1170,0.0587327
1171,-0.033358153
1172,-0.066168815
1173,-0.08663291
1174,0.05220356
1175,-0.06165464
1176,-0.024224801
1177,0.09203721
1178,0.051590115
1179,0.052495454
1180,-0.07733912
1181,-0.025398636
1182,0.033546504
1183,-0.009349488
1184,-0.035485163
1185,-0.08940106
1186,0.0072420985
1187,0.10539328
1188,-0.08633552
1189,-0.08456668
1190,-0.09233445
1191,-0.059787635
1192,0.048260543
1193,0.11158276
1194,0.017935246
1195,-0.06271753
1196,0.107050955
1197,-0.0188718
1198,0.067549534
1199,-0.02282656
1200,0.0019164168
1201,-0.03870113
1202,-0.06904662
1203,0.018402746
1204,0.03465107
1205,-0.07196189
1206,0.1080914
1207,-0.033201825
1208,0.042607352
1209,0.019008588
1210,0.103608
1211,-0.09906925
1212,-0.05304939
1213,0.050389756
1214,-0.03692599
1215,-0.051935036
1216,-0.014585571
1217,0.058662668
1218,0.06475262
1219,0.06746283
1220,0.09577328
1221,0.04414239
1222,-0.020686667
1223,-0.01792509
1224,-0.06478852
1225,-0.07747697
1226,0.07829039
1227,0.0877714
1228,-0.036295395
1229,0.063122
1230,0.04111402
1231,0.09463521
1232,-0.1147832
1233,0.030989118
1234,0.06582625
1235,0.02755614
1236,0.0018794986
1237,0.029244617
1238,-0.11259837
1239,-0.038326606
1240,-0.027529169
1241,-0.0051089604
1242,0.0057544257
1243,0.07539994
1244,-0.029297572
1245,0.09443123
1246,0.008400293
1247,0.036630727
1248,0.10553085
1249,0.08851061
1250,-0.03082587
1251,-0.04059426
1252,0.020390702
1253,0.058731887
1254,-0.057158355
1255,-0.009535716
1256,0.016015986
1257,-0.092813335
1258,-0.07213433
1259,-0.031013284
1260,-0.00065862277
1261,0.008642175
1262,0.05267093
1263,0.087777026
1264,-0.09425157
1265,-0.006204664
1266,0.114575684
1267,-0.071254045
1268,-0.050046112
1269,-0.07892268
1270,-0.046017475
1271,0.09648687
1272,0.078753494
1273,0.07097507
1274,-0.05573113
1275,-0.10018292
1276,0.024816805
1277,-0.03170932
1278,-0.10413849
1279,0.026454283
1280,-0.050756067
1281,-0.039189953
1282,-0.084858306
1283,0.014686946
1284,-0.08824686
1285,0.0036733923
1286,0.0050433073
1287,-0.08218697
1288,-0.031069834
1289,-0.0043066107
1290,-0.104664475
1291,-0.05307474
1292,-0.05440811
1293,0.07955732
1294,-0.047855705
1295,0.01828954
1296,-0.04899178
1297,0.07257079
1298,0.13087855
1299,0.01895554
1300,-0.0022837308
1301,-0.017396947
1302,0.02083384
1303,-0.035309907
1304,0.023838123
1305,-0.09847177
1306,-0.105403386
1307,-0.0049280603
1308,-0.024645856
1309,0.08187693
1310,-0.058978796
1311,-0.034695547
1312,-0.08791732
1313,0.0050318106
1314,0.12840334
1315,0.026666071
1316,-0.04999649
1317,-0.081297465
1318,0.0014987872
1319,0.08275113
1320,0.08282832
1321,0.006659829
1322,-0.08757924
1323,0.10195363
1324,-0.066765696
1325,-0.08010016
1326,0.0594986
1327,-0.06423932
1328,0.07899575
1329,0.00022812793
1330,0.024025854
1331,0.005955423
1332,-0.102423705
1333,0.0934253
1334,-6.6470355e-05
1335,0.07000374
1336,-0.09356625
1337,0.042621434
1338,0.009180138
1339,0.07817105
1340,-0.08720893
1341,-0.057743456
1342,-0.08305486
1343,-0.091107756
1344,-0.055848673
1345,-0.04765135
1346,0.027818685
1347,0.086449906
1348,-0.08118582
1349,0.026293242
1350,0.06369358
1351,0.0004351504
1352,0.032700796
1353,0.06688809
1354,0.05151776
1355,0.08565123
1356,0.06337597
1357,0.103358455
1358,-0.024085525
1359,-0.02402421
1360,0.060432304
1361,-0.0069581866
1362,-0.004042945
1363,0.06862419
1364,-0.015923891
1365,0.02973822
1366,-0.047473945
1367,0.03199207
1368,-0.009513527
1369,0.06196959
1370,0.020748587
1371,0.103774264
1372,-0.056216538
1373,0.036978185
1374,0.047443904
1375,0.10771072
1376,-0.06562023
1377,0.028974848
1378,-0.09404858
1379,0.07997142
1380,0.09162077
1381,-0.08727547
1382,-0.034548093
1383,-0.0003176108
1384,0.062055048
1385,-0.08894906
1386,0.034372337
1387,-0.08026389
1388,-0.06477313
1389,-0.05345888
1390,0.010575193
1391,-0.0052964706
1392,-0.07543349
1393,0.09556851
1394,0.02919213
1395,-0.026100403
1396,-0.05976931
1397,0.012266978
1398,-0.00671988
1399,0.0057603596
1400,0.03357251
1401,-0.03488959
1402,-0.040546965
1403,0.059801783
1404,0.026257599
1405,-0.030505186
1406,-0.009383654
1407,-0.015382157
1408,0.100345835
1409,0.0003116032
1410,-0.031710874
1411,-0.08778749
1412,-0.02504341
1413,0.08184584
1414,0.045911998
1415,-0.03981531
1416,-0.102249645
1417,0.06757922
1418,0.120737374
1419,-0.08649704
1420,-0.026814772
1421,-0.10788699
1422,-0.03924746
1423,-0.018670509
1424,0.027286092
1425,-0.026009545
1426,-0.056225017
1427,-0.01588638
1428,-0.068030596
1429,0.07848425
1430,0.049516782
1431,0.034534134
1432,0.0875364
1433,0.029906394
1434,0.09645297
1435,0.029622143
1436,-0.030633045
1437,-0.07200607
1438,-0.07273996
1439,-0.02726312
1440,-0.06130508
1441,0.0036955033
1442,0.107994534
1443,0.07876854
1444,-0.059825823
1445,0.001127563
1446,-0.06484827
1447,-0.050055966
1448,0.081025876
1449,0.05408092
1450,0.076934405
1451,0.031280976
1452,0.029104397
1453,0.06440091
1454,-0.060373046
1455,0.10374282
1456,0.061343767
1457,0.07147798
1458,0.10323794
1459,0.020955026
1460,-0.06408325
1461,0.07600271
1462,0.0699664
1463,0.00011454569
1464,0.027658027
1465,0.094570525
1466,-0.11455088
1467,0.09415363
1468,0.09759482
1469,0.08524711
1470,-0.034601733
1471,-0.016166985
1472,-0.015111565
1473,-0.061505303
1474,-0.0033961239
1475,-0.038341697
1476,0.028004447
1477,-0.021252334
1478,-0.08536996
1479,-0.0048935907
1480,0.07643064
1481,0.044137575
1482,0.10011536
1483,0.038068842
1484,-0.007931095
1485,-0.094293416
1486,-0.054990757
1487,-0.05299012
1488,-0.061521813
1489,-0.07501453
1490,-0.04288486
1491,-0.10018784
1492,-0.042542037
1493,0.04007041
1494,-0.075978205
1495,-0.07746746
1496,-0.036977608
1497,0.077508226
1498,-0.04701472
1499,0.0273662
1500,0.01667678
1501,-0.09894276
1502,0.07075849
1503,-0.07719071
1504,0.08156065
1505,0.04927375
1506,-0.022215765
1507,-0.09756557
1508,-0.11537708
1509,-0.043721125
1510,0.08401916
1511,-0.10387558
1512,0.015671857
1513,0.08164393
1514,0.055517606
1515,0.0858206
1516,0.043565854
1517,0.09080032
1518,0.03817893
1519,0.07662989
1520,-0.091703475
1521,-0.022562724
1522,0.047481135
1523,-0.023149924
1524,-0.07938543
1525,-0.08525707
1526,-0.05725218
1527,-0.010255215
1528,-0.08101409
1529,0.07302859
1530,-0.10441426
1531,-0.012047765
1532,-0.085658416
1533,0.028805833
1534,-0.082848296
1535,0.08932481
1536,-0.027779048
1537,-0.021352936
1538,-0.092218414
1539,0.10087459
1540,0.06351194
1541,0.050534755
1542,0.025331866
1543,0.02313781
1544,0.015639903
1545,-0.058386367
1546,-0.088171154
1547,-0.045597345
1548,0.018193994
1549,0.06169588
1550,0.04837511
1551,-0.099710464
1552,0.111992545
1553,0.08904836
1554,0.004614162
1555,-0.037615623
1556,0.04988899
1557,-0.0046320194
1558,0.10560527
1559,0.017292803
1560,-0.0959641
1561,0.010903783
1562,-0.10523632
1563,-0.02548532
1564,-0.09042489
